case,n,metric,method,steps,group,repeats,initial_value,final_value,accepted,final_box_hash,final_histogram,kernel_us_per_step,repeat_q1_us,repeat_q3_us,context_ms,init_ms,kernel_ms,total_ms
random_n04_00,4,min,proposed,9594,random,5,3,3,0,648900470063463495,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.14315342922659996,0.14263508442776737,0.14380206378986868,0.014654,0.001814,1.373414,1.389882
random_n04_00,4,spectrum,peigen,15872,random,5,45,45,0,9470872467498534061,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06890417086693548,0.06057087953629032,0.07751644405241936,0.014343,0.001664,1.093647,1.109914
random_n04_00,4,spectrum,proposed,15872,random,5,45,45,0,9470872467498534061,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.05782447076612903,0.05724792086693548,0.057954574092741934,0.007237,0.000942,0.91779,0.927472
random_n04_01,4,max,peigen,23808,random,5,3,3,0,16570290204359007833,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.045127772177419354,0.03774004536290322,0.05025554435483871,0.014273,0.002185,1.074402,1.09086
random_n04_01,4,max,proposed,23808,random,5,3,3,0,16570290204359007833,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020526251680107528,0.020431115591397847,0.02790343581989247,0.007017,0.000812,0.488689,0.496337
random_n04_01,4,min,peigen,9594,random,5,2,2,0,11243505782687389601,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04883500104231812,0.04880456535334585,0.04979810298102981,0.007106,0.002997,0.468523,0.478275
random_n04_01,4,min,proposed,9594,random,5,2,2,0,11243505782687389601,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.139699395455493,0.1394830102147175,0.18136220554513238,0.007247,0.001744,1.340276,1.348696
random_n04_01,4,spectrum,peigen,15872,random,5,44,45,0,164449706283517533,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08456092489919355,0.060447769657258066,0.08482554183467743,0.014203,0.006796,1.342151,1.36315
random_n04_01,4,spectrum,proposed,15872,random,5,44,45,0,164449706283517533,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06810969002016129,0.04796742691532258,0.0698671875,0.014293,0.001864,1.081037,1.097204
random_n04_02,4,max,peigen,23808,random,5,3,3,0,11645171672644860307,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.07789209509408601,0.07781670026881721,0.08155939180107527,0.007167,0.003177,1.854455,1.862293
random_n04_02,4,max,proposed,23808,random,5,3,3,0,11645171672644860307,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04586370127688172,0.04442216901881721,0.04856149193548387,0.006956,0.000762,1.091923,1.09956
random_n04_02,4,min,peigen,9594,random,5,3,3,0,4600749817693117321,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.057006879299562226,0.04954012924744632,0.06920419011882427,0.014754,0.001433,0.546924,0.56694
random_n04_02,4,min,proposed,9594,random,5,3,3,0,4600749817693117321,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.14959412132582864,0.14761944965603502,0.15428809672712113,0.009011,0.001393,1.435206,1.455644
random_n04_02,4,spectrum,peigen,15872,random,5,45,45,0,14893770419090858049,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0664046118951613,0.061093119959677415,0.07333089717741936,0.014424,0.002035,1.053974,1.070563
random_n04_02,4,spectrum,proposed,15872,random,5,45,45,0,14893770419090858049,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09787229082661289,0.09754952116935484,0.09790946320564517,0.007067,0.000933,1.553429,1.561888
random_n04_03,4,max,peigen,23808,random,5,3,3,0,8010544516559633997,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08068287970430107,0.080546875,0.08990448588709676,0.007046,0.002114,1.920898,1.932083
random_n04_03,4,max,proposed,23808,random,5,3,3,0,8010544516559633997,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04430976982526882,0.04429212869623656,0.0465760248655914,0.006966,0.000852,1.054927,1.062725
random_n04_03,4,min,peigen,9594,random,5,1,1,0,11755973375899727629,"[0, 1, 2, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08033364602876798,0.048687617260788,0.08384188034188034,0.014624,0.001804,0.770721,0.792982
random_n04_03,4,min,proposed,9594,random,5,1,1,0,11755973375899727629,"[0, 1, 2, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.155920054200542,0.15582270168855536,0.15619991661455077,0.007377,0.001123,1.495897,1.504397
random_n04_03,4,spectrum,peigen,15872,random,5,41,44,0,17720096610381586855,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06126745211693548,0.06123897429435484,0.06133310231854838,0.007036,0.001043,0.972437,0.980365
random_n04_03,4,spectrum,proposed,15872,random,5,41,44,0,17720096610381586855,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09990826612903225,0.09749149445564517,0.10183310231854839,0.007076,0.001103,1.585744,1.60598
random_n04_04,4,max,peigen,23808,random,5,3,3,0,12690884926791022921,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0788511004704301,0.0750650621639785,0.07897736055107527,0.007046,0.001293,1.877287,1.885877
random_n04_04,4,max,proposed,23808,random,5,3,3,0,12690884926791022921,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04073168682795699,0.040603284610215055,0.04989222110215054,0.00871,0.000902,0.96974,0.979062
random_n04_04,4,min,peigen,9594,random,5,2,2,0,5202368770147157075,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.058120491974150514,0.055316447779862415,0.0886778194705024,0.014934,0.001624,0.557608,0.579328
random_n04_04,4,min,proposed,9594,random,5,2,2,0,5202368770147157075,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1598481342505733,0.15335511778194705,0.1929608088388576,0.014514,0.001754,1.533583,1.550192
random_n04_04,4,spectrum,peigen,15872,random,5,44,44,0,14659076377726135253,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.062300529233870965,0.06076285282258065,0.07999325856854839,0.007347,0.001894,0.988834,0.996843
random_n04_04,4,spectrum,proposed,15872,random,5,44,44,0,14659076377726135253,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.10453899949596775,0.09578515625,0.10905418346774194,0.014394,0.001865,1.659243,1.675681
random_n04_05,4,max,peigen,23808,random,5,3,3,0,16434794915624648367,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.042618195564516126,0.0416296622983871,0.056439222110215057,0.014493,0.002215,1.014654,1.035783
random_n04_05,4,max,proposed,23808,random,5,3,3,0,16434794915624648367,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021520245295698924,0.021425067204301075,0.021583795362903224,0.006997,0.000732,0.512354,0.520153
random_n04_05,4,min,peigen,9594,random,5,2,2,0,3142292123888951059,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.049904732124244316,0.04916812591202835,0.05436251824056702,0.009131,0.001564,0.478786,0.488879
random_n04_05,4,min,proposed,9594,random,5,2,2,0,3142292123888951059,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1558605378361476,0.15391942880967271,0.15999030644152595,0.014644,0.001785,1.495326,1.512265
random_n04_05,4,spectrum,peigen,15872,random,5,44,45,0,17366250893880928493,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.07017092993951612,0.06060874495967741,0.07040335181451612,0.014543,0.001734,1.113753,1.13003
random_n04_05,4,spectrum,proposed,15872,random,5,44,45,0,17366250893880928493,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06939736643145161,0.05373676915322581,0.07914831149193549,0.014353,0.001784,1.101475,1.117803
random_n04_06,4,max,peigen,23808,random,5,3,3,0,10274365400710796055,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.07600596438172043,0.07307077452956989,0.07954317876344086,0.007347,0.002105,1.80955,1.817648
random_n04_06,4,max,proposed,23808,random,5,3,3,0,10274365400710796055,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04269102822580645,0.041063844086021505,0.05205199932795699,0.014484,0.001543,1.016388,1.033187
random_n04_06,4,min,peigen,9594,random,5,2,2,0,4888612673069603655,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.049013550135501356,0.048855847404627895,0.0499486137169064,0.007237,0.000872,0.470236,0.479457
random_n04_06,4,min,proposed,9594,random,5,2,2,0,4888612673069603655,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.15571836564519492,0.1547309776943923,0.15805951636439441,0.007256,0.001223,1.493962,1.50212
random_n04_06,4,spectrum,peigen,15872,random,5,44,44,0,16722500778995383391,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06074325856854838,0.060722404233870965,0.060938382056451613,0.007006,0.001103,0.964117,0.972026
random_n04_06,4,spectrum,proposed,15872,random,5,44,44,0,16722500778995383391,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09307409274193548,0.09292571824596775,0.09389824848790324,0.007117,0.000962,1.477272,1.485271
random_n04_07,4,max,peigen,23808,random,5,3,3,0,8767539587330237959,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.07671828797043011,0.0742815440188172,0.08423861727150538,0.007066,0.002024,1.826509,1.834417
random_n04_07,4,max,proposed,23808,random,5,3,3,0,8767539587330237959,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.037466439852150535,0.03722853662634409,0.040135122647849464,0.007037,0.000812,0.892001,0.899689
random_n04_07,4,min,peigen,9594,random,5,3,3,0,7135515401231888007,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06711048572024181,0.04986710444027517,0.06867333750260579,0.014834,0.001794,0.643858,0.664315
random_n04_07,4,min,proposed,9594,random,5,3,3,0,7135515401231888007,"[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1383882634980196,0.1383350010423181,0.140119449656035,0.007316,0.001162,1.327697,1.336237
random_n04_07,4,spectrum,peigen,15872,random,5,45,44,0,18277730356547528191,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06591777973790323,0.06095413306451613,0.07519569052419355,0.014113,0.001774,1.046247,1.062134
random_n04_07,4,spectrum,proposed,15872,random,5,45,44,0,18277730356547528191,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09483285030241936,0.09443378276209677,0.09578578629032258,0.006976,0.000852,1.505187,1.513015
random_n04_08,4,max,peigen,23808,random,5,3,3,0,10618506892171694853,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06579254872311827,0.06240935819892473,0.06793077956989248,0.008269,0.001263,1.566389,1.576112
random_n04_08,4,max,proposed,23808,random,5,3,3,0,10618506892171694853,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03499974798387097,0.028629662298387096,0.035282678091397845,0.007236,0.000892,0.833274,0.847698
random_n04_08,4,min,peigen,9594,random,5,2,2,0,13297643458665857401,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06638753387533874,0.049839899937460914,0.08186627058578279,0.014614,0.001413,0.636922,0.653189
random_n04_08,4,min,proposed,9594,random,5,2,2,0,13297643458665857401,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1482797581821972,0.14623108192620388,0.16870950594121326,0.007307,0.001283,1.422596,1.431116
random_n04_08,4,spectrum,peigen,15872,random,5,44,44,0,7791287887133325539,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06361403729838709,0.06073626512096774,0.06569046118951613,0.007277,0.001574,1.009682,1.018322
random_n04_08,4,spectrum,proposed,15872,random,5,44,44,0,7791287887133325539,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09382371471774194,0.09343101058467743,0.11662714213709677,0.014173,0.001954,1.48917,1.505688
random_n04_09,4,max,peigen,23808,random,5,3,3,0,3307628247042334843,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.045491137432795696,0.040796118951612906,0.049149151545698926,0.014233,0.002085,1.083053,1.104462
random_n04_09,4,max,proposed,23808,random,5,3,3,0,3307628247042334843,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0219921875,0.021697916666666667,0.03582157258064516,0.007417,0.001102,0.52359,0.531337
random_n04_09,4,min,peigen,9594,random,5,2,2,0,5990369543844654295,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09345966228893059,0.07113570981863664,0.10266062122159683,0.014594,0.001994,0.896652,0.912619
random_n04_09,4,min,proposed,9594,random,5,2,2,0,5990369543844654295,"[0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.17732968521992915,0.16441786533249947,0.18512757973733582,0.014844,0.002025,1.701301,1.718771
random_n04_09,4,spectrum,peigen,15872,random,5,44,42,0,12189915393406953369,"[0, 0, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.060748361895161286,0.06069209929435484,0.07596748991935483,0.007057,0.003608,0.964198,0.973549
random_n04_09,4,spectrum,proposed,15872,random,5,44,42,0,12189915393406953369,"[0, 0, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.07163980594758064,0.05499477066532259,0.07535805191532258,0.014213,0.001804,1.137067,1.153234
random_n05_00,5,max,peigen,20096,random,5,4,4,0,15899667500639112017,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.11358653463375797,0.09631279856687898,0.1147890127388535,0.015226,0.002024,2.282635,2.299965
random_n05_00,5,max,proposed,20096,random,5,4,4,0,15899667500639112017,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06478393710191083,0.05424104299363057,0.06543227507961784,0.015316,0.001664,1.301898,1.331907
random_n05_00,5,min,peigen,10649,random,5,4,4,0,16947870535173449305,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09308949197107709,0.0919910789745516,0.0965023945910414,0.015385,0.002406,0.99131,1.014914
random_n05_00,5,min,proposed,10649,random,5,4,4,0,16947870535173449305,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.254294018217673,0.2490879894825805,0.2758103108273077,0.007778,0.001483,2.707977,2.716907
random_n05_00,5,spectrum,peigen,3200,random,5,124,124,0,6606177490198669461,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.343215,0.3193753125,0.3809328125,0.015246,0.002615,1.098288,1.116029
random_n05_00,5,spectrum,proposed,3200,random,5,124,124,0,6606177490198669461,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.165109375,0.1541590625,0.181099375,0.007438,0.001202,0.52835,0.53684
random_n05_01,5,max,peigen,20096,random,5,4,4,0,9773109730676199333,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08531896894904459,0.07677070063694268,0.08878637539808917,0.015316,0.002155,1.71457,1.735759
random_n05_01,5,max,proposed,20096,random,5,4,4,0,9773109730676199333,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03371641122611465,0.032067476114649676,0.03751497810509554,0.015286,0.001715,0.677565,0.694775
random_n05_01,5,min,peigen,10649,random,5,4,4,0,1376953963618185553,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09178777349985914,0.09079951169123862,0.09309522020847028,0.007758,0.001544,0.977448,0.98698
random_n05_01,5,min,proposed,10649,random,5,4,4,0,1376953963618185553,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.23974720631045168,0.23894055779885434,0.2415262465959245,0.007688,0.001394,2.553068,2.561618
random_n05_01,5,spectrum,peigen,3200,random,5,124,123,0,18074877460718354815,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3296740625,0.316136875,0.39757187499999996,0.015075,0.002746,1.054957,1.077289
random_n05_01,5,spectrum,proposed,3200,random,5,124,123,0,18074877460718354815,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.147845,0.14757499999999998,0.14830218750000002,0.007507,0.001142,0.473104,0.481553
random_n05_02,5,max,peigen,20096,random,5,4,4,0,13360269548106771177,"[0, 0, 0, 3, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09080195063694267,0.08903329020700637,0.09338455414012739,0.015125,0.002265,1.824756,1.84796
random_n05_02,5,max,proposed,20096,random,5,4,4,0,13360269548106771177,"[0, 0, 0, 3, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0440562798566879,0.03867361664012739,0.04687534832802548,0.015296,0.001864,0.885355,0.921128
random_n05_02,5,min,peigen,10649,random,5,4,4,0,15993984202959268533,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0907259836604376,0.09020546530190629,0.09082392712930792,0.007597,0.003619,0.966141,0.977818
random_n05_02,5,min,proposed,10649,random,5,4,4,0,15993984202959268533,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.24465940463893324,0.24406291670579397,0.2566329232791812,0.015676,0.002236,2.605378,2.624251
random_n05_02,5,spectrum,peigen,3200,random,5,124,124,0,4074059451983719851,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3138096875,0.3133959375,0.3270178125,0.007838,0.001654,1.004191,1.021822
random_n05_02,5,spectrum,proposed,3200,random,5,124,124,0,4074059451983719851,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1478665625,0.1476284375,0.1496115625,0.007517,0.001063,0.473173,0.482725
random_n05_03,5,max,peigen,20096,random,5,4,4,0,10854240112447980419,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.07771481886942674,0.07738216560509553,0.07801010151273885,0.007377,0.001173,1.561757,1.570096
random_n05_03,5,max,proposed,20096,random,5,4,4,0,10854240112447980419,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03281016122611465,0.032710390127388536,0.03288047372611465,0.007477,0.000833,0.659353,0.667843
random_n05_03,5,min,peigen,10649,random,5,3,3,0,8223924836659863749,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09383876420321156,0.09356099164240775,0.10050633862334492,0.007918,0.001373,0.999289,1.00858
random_n05_03,5,min,proposed,10649,random,5,3,3,0,8223924836659863749,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.24944849281622689,0.24612217109587756,0.2588184806085079,0.007778,0.001644,2.656377,2.66639
random_n05_03,5,spectrum,peigen,3200,random,5,123,123,0,551043220175414163,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3466634375,0.31156343750000004,0.37948281250000004,0.015225,0.003608,1.109323,1.127284
random_n05_03,5,spectrum,proposed,3200,random,5,123,123,0,551043220175414163,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.15362062499999998,0.15207625,0.1548546875,0.007478,0.001102,0.491586,0.500105
random_n05_04,5,max,peigen,20096,random,5,4,4,0,6134954695135390057,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0936124601910828,0.09347377587579618,0.09398352906050955,0.007387,0.003348,1.881236,1.892201
random_n05_04,5,max,proposed,20096,random,5,4,4,0,6134954695135390057,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.052078921178343944,0.051995621019108276,0.052174164012738854,0.007327,0.000822,1.046578,1.054677
random_n05_04,5,min,peigen,10649,random,5,3,3,0,2950888386676447487,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.11177669264719692,0.09746163959057189,0.11654117757535919,0.016027,0.002356,1.19031,1.21198
random_n05_04,5,min,proposed,10649,random,5,3,3,0,2950888386676447487,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2544840830124894,0.2501506244717814,0.2646832566438163,0.015686,0.002445,2.710001,2.728424
random_n05_04,5,spectrum,peigen,3200,random,5,123,123,0,16021813065016053071,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3455828125,0.313884375,0.3508075,0.015305,0.002947,1.105865,1.124217
random_n05_04,5,spectrum,proposed,3200,random,5,123,123,0,16021813065016053071,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.20197593749999998,0.159856875,0.2311775,0.015276,0.002195,0.646323,0.663794
random_n05_05,5,max,peigen,20096,random,5,4,4,0,2468149364291609289,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.10496730692675159,0.1004500895700637,0.10727413415605096,0.015306,0.001964,2.109423,2.127024
random_n05_05,5,max,proposed,20096,random,5,4,4,0,2468149364291609289,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.05154573049363057,0.051349223726114654,0.05402363654458599,0.007718,0.001012,1.035863,1.044102
random_n05_05,5,min,peigen,10649,random,5,4,4,0,2317865143460013683,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09829073152408677,0.09736735843741197,0.11725363883932763,0.015697,0.006525,1.046698,1.06892
random_n05_05,5,min,proposed,10649,random,5,4,4,0,2317865143460013683,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.25181669640341814,0.24795088740726828,0.27183397502112877,0.015747,0.001925,2.681596,2.699939
random_n05_05,5,spectrum,peigen,3200,random,5,124,121,0,1060467733461127739,"[0, 0, 0, 3, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.313611875,0.311573125,0.31368375,0.007488,0.001523,1.003558,1.012539
random_n05_05,5,spectrum,proposed,3200,random,5,124,121,0,1060467733461127739,"[0, 0, 0, 3, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.157181875,0.1557471875,0.15752031249999998,0.007387,0.001123,0.502982,0.511482
random_n05_06,5,max,peigen,20096,random,5,4,4,0,1707173117826483751,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09516460987261147,0.09235554339171975,0.09763699243630573,0.015055,0.002025,1.912428,1.935862
random_n05_06,5,max,proposed,20096,random,5,4,4,0,1707173117826483751,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.056184713375796176,0.0532265127388535,0.06627672173566879,0.015305,0.001834,1.129088,1.146659
random_n05_06,5,min,peigen,10649,random,5,3,3,0,9386305106446948233,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09721401070523053,0.09402037750023476,0.09810911822706357,0.007668,0.003698,1.035232,1.046858
random_n05_06,5,min,proposed,10649,random,5,3,3,0,9386305106446948233,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.24333608789557704,0.24297943468870314,0.24377387548126583,0.007859,0.001533,2.591286,2.600678
random_n05_06,5,spectrum,peigen,3200,random,5,123,124,0,434948602175416759,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3385884375,0.335180625,0.4395121875,0.015506,0.002677,1.083483,1.102186
random_n05_06,5,spectrum,proposed,3200,random,5,123,124,0,434948602175416759,"[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.15558125,0.15545937499999998,0.1707034375,0.007548,0.001293,0.49786,0.50662
random_n05_07,5,max,peigen,20096,random,5,4,4,0,2994136663460911323,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09476204219745223,0.0944423765923567,0.09826885947452228,0.007517,0.001514,1.904338,1.915424
random_n05_07,5,max,proposed,20096,random,5,4,4,0,2994136663460911323,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.051052945859872606,0.05070178144904459,0.05773238455414013,0.009593,0.000952,1.02596,1.036505
random_n05_07,5,min,peigen,10649,random,5,3,3,0,11799743342084388221,"[0, 0, 0, 1, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.11596422199267536,0.09045882242464082,0.15263921494976054,0.015686,0.002045,1.234903,1.252924
