group,case,metric,profile,method,binary,threads,core_speedup,core_q1,core_q3,total_speedup,total_q1,total_q3
B,random_n16_01,max,natural,proposed,coam,64,0.9220621223742008,0.8981844111937514,0.9290178962626147,1.2459096079290521,1.2452299170495826,1.2598439905361147
B,random_n16_01,max,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,min,natural,bitwise,coam,2,1.2629522319873507,1.261045721689808,1.2633000317807475,0.9377611373194221,0.932334108162212,0.9621949855766712
B,random_n16_01,min,natural,bitwise,coam,4,1.3289226545693664,1.3126965090101486,1.3506571971148293,1.2365461892861007,1.226559057909154,1.2403796815071342
B,random_n16_01,min,natural,bitwise,coam,8,2.2470377117217732,2.2425946763671374,2.25312556761696,2.208969821125321,2.2071262077774274,2.2095608505234923
B,random_n16_01,min,natural,bitwise,coam,16,4.076063674704874,4.070619752898802,4.082854822711269,3.909923823031787,3.9000958482855994,3.920539415653222
B,random_n16_01,min,natural,bitwise,coam,32,6.327049469696074,6.300985044420757,6.340962991608239,5.761616570840211,5.718796920658278,5.787751664711533
B,random_n16_01,min,natural,bitwise,coam,64,5.515869309210508,5.501519749576295,5.534078481350306,4.856985585471859,4.8347009058586,4.878955259414569
B,random_n16_01,min,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,min,natural,proposed,coam,2,0.8668424810576743,0.858650827295304,0.8678091180092022,0.9054942103920285,0.8896023992999309,0.9106131912873051
B,random_n16_01,min,natural,proposed,coam,4,1.6044325850662338,1.5997669897036684,1.6503882260722509,1.370607498556582,1.353479060585843,1.3876673428362072
B,random_n16_01,min,natural,proposed,coam,8,2.909627935652613,2.879878628413916,2.921080517153797,1.858773053199453,1.8497519627782848,1.8644959187364174
B,random_n16_01,min,natural,proposed,coam,16,4.184560898246707,4.183886059411208,4.211769284902715,2.1471164861890273,2.127610682011796,2.1536709228604742
B,random_n16_01,min,natural,proposed,coam,32,3.788928461535741,3.7573121105506337,3.9251972549451355,2.0224283828529463,2.0062142435056467,2.0429918244089267
B,random_n16_01,min,natural,proposed,coam,64,3.751177528925301,3.5439788360493516,3.821323599970146,2.0004627518085605,1.970966675732193,2.0062604672632336
B,random_n16_01,min,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,spectrum,natural,bitwise,coam,2,1.231158891438999,1.2304706107072878,1.2815828017336366,1.2253489034441951,1.2246015909075083,1.2749040989588252
B,random_n16_01,spectrum,natural,bitwise,coam,4,2.418751254925835,2.412250138079358,2.512209404617739,2.3967440562880706,2.3896952069141593,2.489150359522348
B,random_n16_01,spectrum,natural,bitwise,coam,8,4.718740249998403,4.704506761800415,4.900047324893739,4.671826318430205,4.658066561497674,4.85190967558311
B,random_n16_01,spectrum,natural,bitwise,coam,16,7.847523069498736,7.782969190052754,8.095756438419846,7.777037956637189,7.712612648121362,8.022952558016595
B,random_n16_01,spectrum,natural,bitwise,coam,32,6.401941407237531,6.400699040132666,6.564810077526565,6.389569423967763,6.389476807889602,6.5546566132949975
B,random_n16_01,spectrum,natural,bitwise,coam,64,5.42784568746591,5.33965685120376,5.567737071433579,5.414348549144594,5.330112712549622,5.555974444622707
B,random_n16_01,spectrum,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,spectrum,natural,proposed,coam,2,1.8670820946207263,1.8576346398310637,1.8682401253823129,1.6098642752479095,1.6062132933308833,1.614973363697431
B,random_n16_01,spectrum,natural,proposed,coam,4,3.130560303859993,3.1284565541554255,3.1338845750867645,2.3246642113509863,2.324336763705045,2.327316703006135
B,random_n16_01,spectrum,natural,proposed,coam,8,3.7924264684042526,3.7905284094216625,3.79266146005092,2.6046665498574075,2.6041441139614436,2.6113926056773566
B,random_n16_01,spectrum,natural,proposed,coam,16,3.977473529178178,3.9736790050584245,3.983206849870731,2.6751247417408273,2.6673380408530174,2.6765985407243607
B,random_n16_01,spectrum,natural,proposed,coam,32,8.559374414338123,8.527251486380194,8.564364349434433,3.8665201002809098,3.8643966748999383,3.87675772578253
B,random_n16_01,spectrum,natural,proposed,coam,64,16.68771437931724,16.68027587035872,16.798141823469308,4.708931610220865,4.707357139080734,4.774246442394127
B,random_n16_01,spectrum,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,max,natural,bitwise,coam,8,0.9864695732613343,0.9680995791223095,0.9997302519347483,0.9867422632678551,0.9665283715945792,1.0002686823982727
search,AES,max,natural,bitwise,coam,32,0.99484817012986,0.994657875140186,1.0076847402423634,0.9939006099492744,0.9937282763368112,1.0058142958882832
search,AES,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,max,natural,proposed,coam,8,0.9814117366582703,0.9500656821207536,1.0007719835136446,0.9775447069758784,0.9464286742464354,1.001223036520538
search,AES,max,natural,proposed,coam,32,1.0022694081286894,1.0004006864047927,1.0024487547524035,0.9997252416696527,0.9987196494581425,1.0003258991385708
search,AES,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,min,natural,bitwise,coam,8,0.9943725334665295,0.9937859317833084,0.9964858675636408,0.9941275473340578,0.9938385363682951,0.9965336008341772
search,AES,min,natural,bitwise,coam,32,0.9861914738310689,0.9807686313796841,0.9907140244294667,0.9861212274245342,0.9806569438718793,0.9906495733360017
search,AES,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,min,natural,proposed,coam,8,0.9864108852329292,0.9812441842926057,0.9899435087772821,0.9853169673439023,0.9815999723816854,0.9888560111606263
search,AES,min,natural,proposed,coam,32,1.0014602098176444,1.0013960556975434,1.0049960497430106,1.0009790444877815,1.0009136791218052,1.0048977665410885
search,AES,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,spectrum,natural,bitwise,coam,8,1.0078168305207345,1.0011329316366684,1.0215853338998826,1.0078063602664529,1.001170651991807,1.0216044378243667
search,AES,spectrum,natural,bitwise,coam,32,1.0193765806056416,1.007068775183317,1.020828737376319,1.0192538117416101,1.0069668595235859,1.0209708566542213
search,AES,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,AES,spectrum,natural,proposed,coam,8,1.0387074238526444,1.0323175678931527,1.0473998840513536,1.0391999347852878,1.0323900562433408,1.0473686640317466
search,AES,spectrum,natural,proposed,coam,32,1.0434385204840213,0.9646616138930273,1.0445238001732564,1.0437758324418205,0.9645221596372916,1.0448696341435835
search,CLEFIA_S0,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S0,max,natural,bitwise,coam,8,0.9683385526729773,0.9585792736422017,0.9873119906131634,0.96849847106307,0.9587512423550675,0.9860520114868483
search,CLEFIA_S0,max,natural,bitwise,coam,32,1.000195708227842,0.9980062667248061,1.0155662245516848,0.9995218730921374,0.9973382805029811,1.014636831155254
search,CLEFIA_S0,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S0,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S0,max,natural,proposed,coam,8,1.0104574733176879,0.9907749728085583,1.0157185594338782,1.0114254070191315,0.9918372978424118,1.0158122009624075
search,CLEFIA_S0,max,natural,proposed,coam,32,1.0119349665671349,1.002282385189039,1.0130327492966231,1.0096315714841493,0.9991353502013972,1.011223615437747
search,CLEFIA_S0,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S0,min,natural,bitwise,coam,8,1.0168794463509194,1.0010426380263553,1.0179917381691037,1.0169023065881835,1.001076667857339,1.0179970421966462
search,CLEFIA_S0,min,natural,bitwise,coam,32,1.005935877960549,0.9816942592239709,1.009558132227288,1.0060735747823555,0.9816258180486512,1.0094654267134648
search,CLEFIA_S0,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S0,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S0,min,natural,proposed,coam,8,1.003122059334913,1.0009041701221555,1.0069929883880968,1.0033106113492378,1.000979785755247,1.0065629197189612
search,CLEFIA_S0,min,natural,proposed,coam,32,1.0005206607604948,0.9970405059060354,1.0043680290891814,1.0001002231205935,0.9966947634223566,1.005100270251073
search,CLEFIA_S0,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S0,spectrum,natural,bitwise,coam,8,1.0037214177394662,0.9915034193502668,1.0059653140926976,1.0035010782002436,0.9915030529637867,1.0057097538628126
search,CLEFIA_S0,spectrum,natural,bitwise,coam,32,1.0043772779692794,0.9958182352190659,1.0057829587638725,1.00425849020848,0.9956952990731467,1.0059467741665586
search,CLEFIA_S0,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S0,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S0,spectrum,natural,proposed,coam,8,0.9990103625756016,0.9894184059548538,1.0093651819555955,0.9990615059431336,0.9894047866142721,1.009371695306602
search,CLEFIA_S0,spectrum,natural,proposed,coam,32,1.0074763929159594,1.0039552722019565,1.009990643651694,1.0073476118132005,1.0038026874888,1.010338816803163
search,CLEFIA_S1,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S1,max,natural,bitwise,coam,8,0.9761027297974206,0.9603896985223012,0.985265079387238,0.9746388497356386,0.9617561696817323,0.9838494883435853
search,CLEFIA_S1,max,natural,bitwise,coam,32,1.0044122044801138,0.9999353535711457,1.0067915282531832,1.0035716270570891,0.9992618705219084,1.0085233367379123
search,CLEFIA_S1,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S1,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S1,max,natural,proposed,coam,8,0.9972462808115717,0.9902476177325064,1.0094613155941374,0.9981609644863609,0.9854109737068405,1.0099486742055774
search,CLEFIA_S1,max,natural,proposed,coam,32,1.000370410702371,0.999099493597576,1.0080679170144686,0.9987859870532264,0.9967757715792193,1.0058571538830632
search,CLEFIA_S1,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S1,min,natural,bitwise,coam,8,0.9921978411544403,0.9912028570485658,0.995537238819749,0.9919474686598355,0.9914936638203337,0.9955753992599177
search,CLEFIA_S1,min,natural,bitwise,coam,32,0.9958959613878393,0.9882427872474405,1.0085765943770109,0.9957955459674532,0.9884046402504024,1.0087104319672757
search,CLEFIA_S1,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S1,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S1,min,natural,proposed,coam,8,0.9879598034929667,0.9839644347807484,0.9996574088387989,0.9882744183866549,0.982831844172387,0.9999551014845516
search,CLEFIA_S1,min,natural,proposed,coam,32,0.9927846878534715,0.9906757691750006,0.998436387260052,0.993597731122096,0.9902548108360855,0.9981295371382758
search,CLEFIA_S1,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S1,spectrum,natural,bitwise,coam,8,0.9953966891768383,0.9923155079879966,1.0053732505881932,0.9951454818356414,0.9923821640320113,1.005387769683211
search,CLEFIA_S1,spectrum,natural,bitwise,coam,32,0.9999254409687314,0.9929826224813229,1.0005967411255372,0.9998097710150056,0.9929234424099074,1.0005240430291642
search,CLEFIA_S1,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S1,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,CLEFIA_S1,spectrum,natural,proposed,coam,8,1.0071827827499396,0.9892583692519465,1.0115647379466033,1.0077065775384517,0.9887864539058261,1.01083325842916
search,CLEFIA_S1,spectrum,natural,proposed,coam,32,1.0056962176806363,0.9782877023980817,1.0260373453881082,1.0055491921690214,0.9783060387034184,1.025855740155518
search,identity_n08,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,identity_n08,max,natural,bitwise,coam,8,1.0000136603624095,0.987390433229789,1.0050847611088023,0.9986386211146489,0.9858913144456329,1.0051694704018808
search,identity_n08,max,natural,bitwise,coam,32,1.0000711529424224,0.9975740192078604,1.0008126909315411,0.9993778778195328,0.9970990022882791,1.0000471719238582
search,identity_n08,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,identity_n08,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,identity_n08,max,natural,proposed,coam,8,0.9834482014431618,0.9308575403184433,0.9969065491497199,0.9852602950716172,0.9253359021564904,0.9990010125893573
search,identity_n08,max,natural,proposed,coam,32,0.9976794087180039,0.9965359388122162,1.0198121612346336,0.9955371641926236,0.9935106535020783,1.0143896043699048
search,identity_n08,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,identity_n08,min,natural,bitwise,coam,8,1.007344122974891,0.9917211379708079,1.0409716824651472,1.0073415642749501,0.9916304099675112,1.0409722200602678
search,identity_n08,min,natural,bitwise,coam,32,0.9989590254541767,0.9969233346994255,1.0312724540510183,0.9989191132918693,0.996869910395593,1.031392068138931
search,identity_n08,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,identity_n08,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,identity_n08,min,natural,proposed,coam,8,1.0032654937947552,0.9997028429955919,1.0106966539314355,1.0034805808699299,0.9993320491621982,1.0111380639491123
search,identity_n08,min,natural,proposed,coam,32,1.0040122130808422,1.0006061403202453,1.005026754179506,1.0042280581004166,1.0004857171865382,1.0050565461696415
search,identity_n08,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,identity_n08,spectrum,natural,bitwise,coam,8,1.0007080178940762,0.9933497635138627,1.007446529553376,1.0007346020574053,0.9933974306210387,1.0074437154590459
search,identity_n08,spectrum,natural,bitwise,coam,32,1.00921545556067,1.000495157060413,1.0142859539662952,1.0089887123663397,1.000386399222157,1.014173968561802
search,identity_n08,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,identity_n08,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,identity_n08,spectrum,natural,proposed,coam,8,1.0146722900805887,1.013559062433416,1.0423208703614273,1.0147158874321007,1.0136221557537144,1.041693423339087
search,identity_n08,spectrum,natural,proposed,coam,32,1.0107375211087655,1.005457863669054,1.020709638257443,1.0106549384111947,1.005260919687677,1.0205645210215946
search,random_n08_00,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_00,max,natural,bitwise,coam,8,1.00059396486149,0.9994395039227393,1.0121588698037811,1.0018579764878075,0.9997348022943785,1.014176275465758
search,random_n08_00,max,natural,bitwise,coam,32,1.0047871281759124,0.9692059796870429,1.0143035765855075,1.003795361483848,0.9687535976200817,1.0138952591332777
search,random_n08_00,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_00,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_00,max,natural,proposed,coam,8,0.9662652674993318,0.9545740236884945,0.9960984723149254,0.9622508176836212,0.9506016953581148,0.9984760504424597
search,random_n08_00,max,natural,proposed,coam,32,0.9988963069359268,0.9917895627951667,1.0003058859644063,0.9969662125659869,0.9899039306197575,0.998588220809933
search,random_n08_00,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_00,min,natural,bitwise,coam,8,1.0101324574697617,0.9820917200013553,1.0149074438269705,1.0099213434619354,0.9821284420414627,1.0144431325441217
search,random_n08_00,min,natural,bitwise,coam,32,1.0016264222957385,0.9827870753490702,1.0095517624773267,1.001813886281906,0.9827202236973984,1.0094339934878702
search,random_n08_00,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_00,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_00,min,natural,proposed,coam,8,1.0011178571837245,0.9970476955527822,1.002591093096969,1.001212840422255,0.9971790508811184,1.0027977493932232
search,random_n08_00,min,natural,proposed,coam,32,1.001459429965012,0.9968827566970196,1.00666060517558,1.000976367071226,0.9964618413998234,1.0062691235869317
search,random_n08_00,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_00,spectrum,natural,bitwise,coam,8,1.0044801322489003,1.0029268848516557,1.022690424354206,1.0044886277991856,1.0026706923101703,1.0227128077844077
search,random_n08_00,spectrum,natural,bitwise,coam,32,1.0114521217140175,1.002310615921962,1.0188830027214115,1.011350890169225,1.0022248464287145,1.0187684420307626
search,random_n08_00,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_00,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_00,spectrum,natural,proposed,coam,8,0.9647336502983025,0.9499503071641698,0.9827729211920713,0.9647385680558611,0.9495225947376207,0.9823311505438624
search,random_n08_00,spectrum,natural,proposed,coam,32,0.9864932448067003,0.9847880251090873,0.99273249893888,0.9864016669116444,0.9847084956459105,0.9926227228538953
search,random_n08_01,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_01,max,natural,bitwise,coam,8,0.9863434721240067,0.9820530908824763,1.0053527504789694,0.9848838089371988,0.9805197015931097,1.0055136177692185
search,random_n08_01,max,natural,bitwise,coam,32,1.00781496420198,0.9844172593561478,1.013612198995794,1.0071099716591942,0.9838207496296129,1.0128257904872644
search,random_n08_01,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_01,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_01,max,natural,proposed,coam,8,1.0022104789636257,1.0015699512705094,1.0045486777836528,1.0028372126552108,1.002154872156794,1.0058222455722317
search,random_n08_01,max,natural,proposed,coam,32,1.0085656262444032,0.9998220172827886,1.0110152310289737,1.006791350555642,0.998546368303134,1.0090122559308672
search,random_n08_01,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_01,min,natural,bitwise,coam,8,1.009400437343656,1.0037002931546914,1.0301320324973604,1.0091119611619863,1.0037111502189902,1.03012488491791
search,random_n08_01,min,natural,bitwise,coam,32,1.0007899162648592,0.9930039470682411,1.0017834978874758,1.0009271185411497,0.9929083995397855,1.0019509144221577
search,random_n08_01,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_01,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_01,min,natural,proposed,coam,8,0.9971711565005039,0.9940540997398414,0.9982653104240077,0.9973358049920871,0.9942289647044507,0.9983156845260212
search,random_n08_01,min,natural,proposed,coam,32,0.9953587427425883,0.9938346457205836,1.0087633989507747,0.9948592687563902,0.9933302800952292,1.0083972215820953
search,random_n08_01,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_01,spectrum,natural,bitwise,coam,8,1.0065363623363583,1.0008998125301558,1.0085417970144257,1.0068050971494016,1.0009190259516871,1.0085186784787108
search,random_n08_01,spectrum,natural,bitwise,coam,32,0.9923905481276413,0.9858918473944736,0.9997096024884652,0.9925343660308436,0.9858508896628703,0.9995879071365336
search,random_n08_01,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_01,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_01,spectrum,natural,proposed,coam,8,0.9900803106041283,0.9844076496654418,1.013113073802833,0.9906411723355282,0.9844487846368288,1.0125177765507458
search,random_n08_01,spectrum,natural,proposed,coam,32,0.993629877544451,0.9508488212801557,1.009359656290259,0.9934049007439254,0.9507400699757798,1.0092415502559382
search,random_n08_02,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_02,max,natural,bitwise,coam,8,1.0049572662318107,1.003668810426074,1.005824743312018,1.0053462754784006,1.0033079701305354,1.0067327827931238
search,random_n08_02,max,natural,bitwise,coam,32,1.0006615806622117,0.9757268165229973,1.0072631690923797,1.0000125468527248,0.9753316440303674,1.0066597834361004
search,random_n08_02,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_02,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_02,max,natural,proposed,coam,8,0.997833308461985,0.9978218215926806,0.9984117531770583,0.998401619185771,0.9983599808343838,0.9990267869820947
search,random_n08_02,max,natural,proposed,coam,32,0.9971676362777694,0.9965758365779808,1.0016727409688604,0.9954059030815628,0.994862926314757,0.9999494552805595
search,random_n08_02,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_02,min,natural,bitwise,coam,8,1.0048977639409986,0.9962152935494978,1.0090767203969615,1.0046113842435316,0.9962880856079006,1.0093879969150659
search,random_n08_02,min,natural,bitwise,coam,32,0.9997492262121351,0.992804754689497,1.0008583510740234,0.9996179040262918,0.9929581536738152,1.0007270433543618
search,random_n08_02,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_02,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_02,min,natural,proposed,coam,8,0.9857726250258678,0.9841933227588145,0.9936617917891265,0.9847377252614604,0.9832658526536916,0.9938676135809966
search,random_n08_02,min,natural,proposed,coam,32,0.9971018937304059,0.9963016996007645,1.0001310959216727,0.9966879907201412,0.9960093744853304,0.9996942249046276
search,random_n08_02,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_02,spectrum,natural,bitwise,coam,8,1.0062902189373444,1.0012880185098219,1.0123489213442676,1.0063107244865934,1.0010180075799011,1.0120685906362397
search,random_n08_02,spectrum,natural,bitwise,coam,32,1.0074695162943017,1.0038178408146985,1.0164872634675821,1.0073480493571945,1.0036998464104392,1.0163712067093973
search,random_n08_02,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_02,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_02,spectrum,natural,proposed,coam,8,1.0031695255197122,1.0029912288735652,1.0046074919306363,1.0031998803605107,1.0025631479841997,1.0047270474297743
search,random_n08_02,spectrum,natural,proposed,coam,32,0.9950632239572884,0.9745462556235558,1.0055016520063758,0.9949290709876385,0.9745020578823472,1.005799153359936
search,random_n08_03,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_03,max,natural,bitwise,coam,8,1.0029363650162184,0.9980545995313999,1.0276396341640317,1.002533005044302,0.9983843073732069,1.0278745699052163
search,random_n08_03,max,natural,bitwise,coam,32,1.0031962495560476,0.9964419811686309,1.0279943066602972,1.0023136988760757,0.9959248072726964,1.0272608788775488
search,random_n08_03,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_03,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_03,max,natural,proposed,coam,8,0.9865664440003286,0.9809478682367146,0.9939482977228574,0.982521973577653,0.9776206065801712,0.9903438590507794
search,random_n08_03,max,natural,proposed,coam,32,0.999354071514302,0.9982170795396386,1.0014608301496346,0.9969949876453935,0.996468841309095,0.9996906433539379
search,random_n08_03,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_03,min,natural,bitwise,coam,8,0.994503448670884,0.9902865100374093,1.028756060904709,0.9942663219802069,0.9903135199561734,1.0287663179304147
search,random_n08_03,min,natural,bitwise,coam,32,1.0081065039154296,1.0019745855240192,1.0276440128635054,1.0079923342336772,1.001858000441418,1.0275190165856811
search,random_n08_03,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_03,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_03,min,natural,proposed,coam,8,0.996702647901206,0.9875548322542023,0.9979471418121422,0.9967728870612419,0.9864956292791343,0.9968240178995711
search,random_n08_03,min,natural,proposed,coam,32,1.002778139206765,0.9969154431344363,1.0050203165486886,1.0021795404608065,0.9964572703863043,1.0046152229071332
search,random_n08_03,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_03,spectrum,natural,bitwise,coam,8,0.994472875143751,0.9935154822497801,0.998725551700098,0.9942453883589405,0.9935321431761942,0.9987473081465487
search,random_n08_03,spectrum,natural,bitwise,coam,32,0.9976025187776836,0.9717759213508266,0.9985216045501821,0.9974999446101612,0.9716716056612215,0.9983270323755928
search,random_n08_03,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_03,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_03,spectrum,natural,proposed,coam,8,0.9999668487595782,0.9645788575434688,1.0010122164936845,0.9994556069321462,0.9645889441812757,1.0005889235604668
search,random_n08_03,spectrum,natural,proposed,coam,32,1.0061145214524203,0.9963523561100461,1.0237780620285433,1.006027819169135,0.9961541768427125,1.024117386023103
search,random_n08_04,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_04,max,natural,bitwise,coam,8,0.9653493902341052,0.9467139762672591,0.9786969570502572,0.9656171996623727,0.9452451659756926,0.9770556187774982
search,random_n08_04,max,natural,bitwise,coam,32,1.0022741671527007,0.9966178752792928,1.0065605839113394,1.0013375757834193,0.9958020364983498,1.0051638974326431
search,random_n08_04,max,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_04,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_04,max,natural,proposed,coam,8,0.9717427252603857,0.9713746030312608,1.0029344083334089,0.9724557661720075,0.9678707971629068,0.998683424421296
search,random_n08_04,max,natural,proposed,coam,32,1.0006925538828886,0.9995387355054667,1.0058335222209458,0.9983394481167366,0.997958190344256,1.0036430008252328
search,random_n08_04,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
search,random_n08_04,min,natural,bitwise,coam,8,0.9972314278985999,0.9771974286790986,1.0283920761907128,0.9972130244625405,0.9769301559541004,1.0286798425498929
